system:index,cluster_id,label,.geo
1_+2697+5725,67914148,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2698+5775,1293648748,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2699+5707,-315430354,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2699+5765,1915591197,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2701+5689,-44767139,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2701+5829,-1718107880,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2702+5679,-157479542,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2703+5675,634285375,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2703+5705,853940461,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2703+5717,1377493787,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2703+5827,-1816755187,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2705+5699,-666648043,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2705+5771,146439854,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2705+5819,-1058803021,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2706+5811,975133649,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2707+5673,-2123077234,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2708+5834,133227310,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2709+5663,-954208543,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2709+5683,111564925,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2709+5834,-801679941,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2710+5713,2125978149,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2711+5663,-899804252,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2711+5723,-1701731995,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2711+5813,-463804084,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2711+5819,1246177538,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2713+5697,996411408,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2713+5784,-1094954309,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2717+5799,1112626204,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2718+5777,1737741610,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2719+5683,867300601,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2719+5691,1906091105,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2719+5705,-352445595,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2719+5771,-550279294,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2721+5765,-100475572,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2721+5813,2014035370,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2723+5665,-1527583858,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2723+5673,1804093834,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2723+5787,274124668,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2723+5831,-1428365277,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2725+5703,-2131438333,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2725+5787,2021602304,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2725+5827,-825038778,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2725+5841,133227310,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2726+5752,-626578257,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2726+5801,-196209249,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2727+5763,1649032529,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2728+5817,495908724,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2728+5833,1398625173,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2729+5711,495740001,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2729+5750,-158138588,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2729+5773,-1718525234,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2729+5828,-2022892890,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2730+5677,2115047264,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2730+5840,1115694222,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2731+5695,643673769,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2731+5839,-291716090,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2733+5702,-513005613,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2734+5665,-2047766546,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2735+5835,1781295979,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2737+5691,-2143148490,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2737+5708,-1046934843,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2739+5675,-329510829,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2739+5769,-99518805,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2740+5799,-1787716009,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2740+5810,-612845999,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2741+5691,-941806053,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2741+5757,-1853982567,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2741+5847,-1712272203,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2743+5723,-716966674,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2743+5843,494720741,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2744+5722,-1766136506,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2745+5675,-2109321589,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2745+5699,-1604754638,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2749+5693,2040978298,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2749+5705,-1795598918,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2749+5831,1497844611,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2750+5835,-1792382231,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2751+5659,963357194,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2751+5669,-1018592651,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2753+5719,1052437047,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2753+5785,1414396480,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2753+5801,984620890,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2753+5819,-685967218,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2753+5830,1206652617,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2755+5707,-2025520664,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2755+5839,-1044276479,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2757+5789,518795583,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2758+5681,1951883038,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2758+5768,-1437663917,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2759+5697,-369025921,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2759+5709,156541867,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2759+5727,-882027855,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2759+5777,1619673097,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2759+5783,-1237720952,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2759+5793,-455602764,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2761+5728,-1505081922,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2761+5763,1163924600,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2763+5781,492752928,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2763+5844,-588356281,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2763+5845,-1747511159,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2765+5691,-1140032122,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2765+5769,550874402,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2765+5857,957349774,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2767+5714,-1011426595,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2767+5799,1185270135,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2767+5831,1127485020,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2768+5803,-825172465,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2769+5721,-2076221250,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2769+5839,-1359612672,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2771+5685,-2086227153,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2771+5739,802255050,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2771+5761,-1372492078,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2771+5785,494785601,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2771+5818,861827327,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2772+5797,-575074723,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2773+5727,1944762603,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2773+5733,-831487804,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2773+5839,-1598930564,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2773+5841,1137315007,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2775+5681,-1055991386,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2775+5767,-298237000,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2776+5807,-1924835863,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2777+5697,-1340750728,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2777+5771,-2137068429,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2779+5793,1857117788,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2781+5839,-799257136,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2782+5744,1612176225,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2782+5857,1674384567,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2783+5746,1877145693,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2783+5787,-1087844319,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2783+5799,-834938688,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2783+5805,-1429784485,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2783+5853,608673905,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2784+5733,1562241508,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2785+5709,1647103002,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2785+5863,-2133810816,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2787+5789,1440528291,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2787+5811,-955946116,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2788+5723,-1972741800,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2789+5750,-1203628785,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2789+5845,-706838303,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2790+5784,395655602,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2791+5775,1396685657,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2791+5799,1691729945,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2791+5843,-517289499,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2791+5861,-599399121,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2793+5801,-504127730,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2795+5775,-644241231,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2795+5789,-146248270,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2795+5837,-1334702293,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2795+5849,286093784,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2795+5855,-1122254214,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2797+5741,226493901,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2797+5777,2044975409,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2797+5807,1280226320,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2797+5817,-316547512,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2799+5866,-1655066407,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2801+5731,1308765866,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2801+5733,-994181048,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2801+5748,-42239841,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2802+5826,-1262672718,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2803+5785,1719720088,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2803+5872,-97836445,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2804+5813,-1015962814,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2805+5745,9106784,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2805+5855,-1478337311,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2805+5871,-230378698,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2806+5790,640589564,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2807+5781,-1620483315,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2807+5809,-786796920,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2807+5849,1091955731,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2809+5800,1515674905,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2809+5852,1481830175,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2809+5862,-1189071079,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2811+5819,1891753890,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2811+5829,1057350023,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2813+5790,-77715106,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2813+5797,1463359250,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2815+5817,-568737849,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2815+5876,153147389,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2817+5853,1639901468,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2819+5801,-488829469,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2821+5689,-1259055614,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2822+5867,2053540028,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2823+5798,1508796783,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2825+5821,1464388743,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2825+5873,1974602453,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2825+5880,-1103978450,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2826+5855,-1867736072,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2826+5881,-391699741,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2827+5787,962265075,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2835+5859,154501380,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2835+5877,1944158454,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2835+5878,-451120175,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2835+5884,1530654651,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2837+5801,1927729716,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2837+5851,1957820713,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2839+5807,-1923080417,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2839+5840,1057954901,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2843+5703,1882336708,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2843+5803,-1337842614,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2843+5845,1367333373,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2843+5851,1839088527,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2844+5877,675203673,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2847+5807,-818884584,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2849+5837,1587249613,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2851+5713,6147353,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2851+5865,-1136561276,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2851+5869,-1555209147,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2851+5889,100309205,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2853+5867,1125102084,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2855+5698,266665550,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2855+5711,-1697239714,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2855+5853,-2017087982,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2857+5893,-333681591,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2859+5879,127144104,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2861+5854,1620330221,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2863+5849,236270542,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2864+5869,-1193144862,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2865+5879,-1350713024,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2867+5874,-867393330,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2867+5891,188503566,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2868+5852,-1808651127,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2868+5895,-154574303,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2869+5875,1566542110,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2873+5851,1882605550,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2874+5871,-614623211,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2874+5881,897465446,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2876+5870,-437759063,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2877+5893,1698437125,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2881+5805,1288625279,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2882+5801,886530676,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2885+5877,-1450301995,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2887+5894,-876576694,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2888+5777,-997495515,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2888+5883,-1779534283,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2889+5807,-297679963,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2891+5889,276443736,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2891+5894,472066358,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2892+5879,1372254090,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2896+5736,-1658881732,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2896+5742,-1893578473,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2896+5775,-442003960,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2897+5781,494893658,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2897+5805,-1320162745,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2899+5767,-1101209775,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2899+5797,-1835236094,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2899+5815,1394215566,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2901+5879,1364032300,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2903+5894,-2013281656,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2904+5893,-371440321,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2905+5821,-2063805707,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2905+5873,-244494790,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2907+5789,-1492424531,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2907+5795,-2050655151,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2907+5808,-919264137,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2907+5891,619204922,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2907+5894,107518808,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2909+5727,2045164226,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2909+5769,1333141432,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2909+5821,1942506464,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2909+5877,-972119326,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2911+5797,788421602,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2912+5845,-1289833600,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2913+5771,900792165,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2913+5849,936471165,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2916+5746,-1278304188,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2917+5735,392995180,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2917+5797,1882049825,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2918+5741,335848280,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2919+5746,489112197,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2920+5801,195740717,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2921+5803,1197780160,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2921+5811,1784421123,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2921+5833,-1817978298,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2921+5837,-436383909,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2923+5731,971287342,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+2923+5749,79034413,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
