system:index,cluster_id,label,.geo
1_+3338+6979,1705627366,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3338+6991,1089642265,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3339+6869,1021422729,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3339+6897,538281930,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3340+6971,-1156510408,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3341+6893,1827828772,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3341+7181,1051347390,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3341+7619,-1648627232,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3343+6892,-967307835,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3343+7519,-739485889,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3345+6989,430526421,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3346+6908,1711667332,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3347+6871,1657533418,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3348+6925,-1775879522,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3349+6911,374651851,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3351+6889,-183655061,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3351+6911,1295319970,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3352+6860,-233474134,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3352+6869,-1801230357,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3353+6916,835076937,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3353+6973,-1145359065,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3353+7595,148737962,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3353+7597,-174727426,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3354+6971,604491665,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3355+6899,-939226739,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3355+6918,-1678098005,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3359+6857,250899466,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3359+6859,138678528,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3359+6899,-1324341479,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3361+6857,-1268041937,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3361+6869,300939029,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3361+6889,-25531353,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3363+6921,145039352,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3367+6975,-635268451,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3369+6965,247559361,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3371+6917,-1418098541,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3371+6979,-592799370,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3371+6986,1511723837,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3373+6973,-1094810609,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3376+6901,-1483261605,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3380+6865,-186261438,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3381+7962,-2022358424,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3383+6971,-1597898578,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3384+6935,-408910904,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3387+6913,-436148171,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3389+6877,1710232510,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3390+6855,1668509673,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3391+6897,1207231204,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3393+6893,-93656814,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3394+7763,-734595604,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3395+6873,-848382419,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3395+6883,459346783,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3399+6859,-1648338335,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3399+6873,-789737965,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3399+7003,278220819,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3399+7846,1380970572,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3403+7061,-1024074921,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3404+6874,-765542214,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3405+6967,547497198,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3405+7541,-1113391271,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3409+7265,1221777182,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3410+6870,367412378,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3411+7055,1772713928,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3413+6861,1496385352,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3413+6909,-488473932,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3413+7001,784455716,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3413+7502,1879834519,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3415+6890,-1900438218,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3415+6951,-1299621086,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3415+6961,-651484750,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3416+7663,623862991,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3417+6955,-117035319,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3417+7885,581433809,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3419+6918,-593434363,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3419+6966,1194253408,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3419+6975,1391601702,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3419+7841,-1345585307,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3420+6878,-1569807935,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3421+6893,-586144066,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3421+6949,1306441086,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3421+6985,-323079284,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3423+6879,-1933657057,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3423+6927,-1756036511,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3425+7845,966932040,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3425+7855,-1648664207,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3427+6869,682643629,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3427+6903,1692713547,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3427+6910,403626814,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3428+6965,-1806349193,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3429+6921,-561169149,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3431+6903,1249242395,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3431+6941,1058792086,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3431+6945,127931983,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3431+7489,-220902158,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3433+6897,-89623512,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3433+6971,-1497338957,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3435+6887,-711670203,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3435+6936,361349178,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3435+6953,957315604,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3435+6957,370429586,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3437+7707,1275270726,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3438+6951,40141840,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3439+7271,1459184001,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3441+6891,562254199,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3441+7855,1518920778,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3442+6911,1237428394,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3442+7487,-1725984034,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3443+6947,1418640803,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3447+6965,-1568136061,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3449+6963,1966627401,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3455+6945,1636221985,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3457+6935,-841593824,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3459+7863,-1827497331,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3461+7017,1823235518,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3465+6945,-1317655614,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3465+6955,-146512297,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3469+7019,1619691589,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3471+6953,422386352,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3471+7031,-477141028,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3477+7023,1465159118,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3492+7231,-1873221817,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3495+7876,-1177093293,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3509+7221,1822032543,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3512+7057,-693065126,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3515+7399,468340109,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3521+7265,-1566278659,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3542+7674,612750714,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3563+7813,-1736022337,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3569+7751,-2033728962,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3574+7766,895213758,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3591+7801,387647296,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3605+7455,-1527520875,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3609+7445,-1996496784,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3621+7437,1036908734,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3621+7655,389614419,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3627+7807,-106151568,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3641+7815,614911148,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3643+7387,-706236944,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3646+7383,-1427941058,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3651+7803,598965598,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3659+7395,-1177396185,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3665+7647,642356968,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3671+7942,881900639,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3687+7421,-166985430,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3689+7505,-1465701685,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3689+7929,732292312,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3691+7491,-1720513016,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3695+7483,774491927,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3697+7515,478688822,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3701+7505,768973033,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3701+7531,1533403512,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3703+7543,1485612348,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3704+7526,-1809083898,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3707+7415,842135171,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3707+7543,2133502094,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3707+7648,1250971264,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3711+7549,540847871,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3715+7415,-956775848,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3715+7569,-1044189997,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3719+7667,1963780078,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3719+7775,548712629,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3723+7557,-436756020,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3729+7417,-1457981616,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3731+7439,-678137706,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3733+7585,-1739593382,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3751+7418,2107208702,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3751+7601,151235460,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3751+7849,962566347,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3761+7667,753333483,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3762+7595,1424514662,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3763+7859,1820080395,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3765+7409,399195012,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3765+7879,-1100313845,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3767+7592,-654370691,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3767+7723,1489310482,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3768+7703,1915947881,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3770+7651,-1250259266,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3771+7397,-1152210830,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3773+7355,-1561874678,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3773+7363,213965281,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3773+7641,-1342146953,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3775+7361,-1123121934,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3776+7723,636162594,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3779+7419,246880939,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3783+7359,-357817999,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3783+7651,-1502633379,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3795+7325,1432419390,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3799+7386,-967369788,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3800+7650,-646072001,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3803+7721,-349564052,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3811+7663,-625655930,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3825+7655,-976758509,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3831+7779,1964572660,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3839+7689,-1918188655,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3843+7343,363469719,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3849+7606,-1677111434,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3854+7822,1236927170,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3859+7599,-1102359562,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3865+7233,278254113,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3865+7369,-676580232,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3866+7259,1924787764,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3869+7487,-1441332192,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3869+7765,550604802,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3879+7719,79823144,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3883+7601,71841510,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3883+7765,-12663230,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3885+7304,-635944190,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3887+7509,2121315518,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3891+7609,-609137462,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3897+7511,-1722431133,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3897+7633,191018524,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3898+7507,142794048,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3905+7519,-984428734,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3906+7377,2141924765,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3909+7651,-1076216815,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3909+7841,-1339386289,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3913+7617,217552759,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3917+7685,-1672662482,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3919+7765,-1872157445,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3921+7497,-919323978,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3927+7340,-1509653008,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3928+7483,-1796683764,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3930+7457,-1139178936,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3931+7466,2124038279,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3932+7438,-1184920198,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3933+7485,-532826644,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3937+7495,-1985467353,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3939+7669,-1883193544,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3941+7487,1460473810,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3942+7332,1302935210,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3943+7352,666727007,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3943+7451,-556353886,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3943+7461,-2089271654,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3943+7625,921597281,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3946+7342,-1616488276,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3947+7474,-2074923797,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3947+7480,-887507687,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3949+7343,1891593874,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3949+7454,-2143244715,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3949+7491,1884401825,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3949+7515,-613607351,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3951+7325,2047346020,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3951+7469,-916777218,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3953+7465,48215148,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3958+7668,-260837667,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3961+7341,-517523821,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3963+7355,1388204364,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3963+7473,-256865027,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3965+7420,-303743527,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3967+7931,1561486679,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3969+7320,-1521815252,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3969+7931,658290441,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3971+7935,-333986424,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3977+7317,1978177219,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3979+7471,1045866286,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3982+7323,-700843395,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3983+7601,120864837,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3985+7221,556027209,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3985+7463,301608600,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3985+7924,1795059061,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3985+7927,-1929440785,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_+3987+7929,1081409172,sawah,"{""type"":""MultiPoint"",""coordinates"":[]}"
