system:index,date,heat_index,maximum_temperature,minimum_temperature,relative_humidity,saturation_vapor_pressure,vapor_pressure_deficit,.geo
1983_02_05,19830205,76.45470749851548,27.77575991005251,20.813633083860516,88.83934806292747,3.1066013875898424,0.3508979136144722,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_06,19830206,78.01170846568796,28.39301478906429,22.003478759374374,82.42633140480126,3.2682799550639845,0.5778529463888525,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_07,19830207,77.49292648930253,28.531378798432403,21.32482434367086,82.07730859889216,3.230189269278949,0.5828485829489571,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_08,19830208,76.44511997656072,27.686482607663333,21.003962548224482,84.36811303219079,3.1113780784956266,0.4903351734409402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_09,19830209,77.5178711720002,28.67073888394422,21.19466254824684,82.76883063124212,3.2360780902834603,0.5617988384686985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_10,19830210,78.27577726482909,28.536078812875154,21.79038708725255,83.02061535063245,3.2677857308160694,0.5591829492277277,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_11,19830211,79.36674957834322,28.86748042124095,22.390921805804467,83.57393282935733,3.3546335959172513,0.5554303364220993,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_12,19830212,79.90207644172642,29.362474057263945,22.453825360252747,82.4580534770812,3.417624763516716,0.6035467191930219,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_13,19830213,79.96320465982178,29.75389502249358,22.150833947317942,81.52322633624514,3.4395632979634043,0.6396888123327122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_14,19830214,77.50089255532066,27.391861024793688,22.324455554668717,88.04158578949533,3.1845368841192228,0.3848947786040358,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_15,19830215,79.96405512771328,29.606449294876267,22.288864799471565,81.84200381883335,3.4330189603588956,0.6273187618334215,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_16,19830216,77.95901232150011,28.783325502724,21.50929957519084,84.36102800753527,3.2735330639304694,0.5160007226816463,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_17,19830217,79.08228981101905,29.22166964073321,21.836417348393592,82.28144828041832,3.3505342487013823,0.5975468115055518,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_18,19830218,77.11759241684017,27.806530159471677,21.599576454022866,84.20535026801812,3.170797320949289,0.5045725476174128,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_19,19830219,79.21664249853336,28.829965968708414,22.301598936646847,84.07062167213077,3.342621968342708,0.5363777155404562,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_20,19830220,77.47933730799636,29.342102155580623,20.36589555425958,87.45873034131395,3.2513975782708804,0.4120744878337498,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_21,19830221,77.5894046545902,28.40597248426724,21.500793547857377,84.14932983174866,3.2299594416286483,0.5162485711303824,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_22,19830222,75.57656480279162,26.473050169892364,21.198631608005844,88.37540083665114,2.998136351833413,0.35232059526574483,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_23,19830223,76.61964883210457,27.764038700760505,21.096518233582216,84.95452595805074,3.1269045627160823,0.4743892980582549,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_24,19830224,78.92579715155856,29.313469191610597,21.615304751273914,81.75312190352778,3.3438437875810556,0.6142606423014687,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_25,19830225,79.42239751571265,28.85137586628561,22.48657462710426,83.22007206508093,3.360650121947348,0.568403687887576,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_26,19830226,79.27663947025061,29.651477981399708,21.57606897598658,82.45797464000437,3.3810990476782945,0.5973709148146731,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_27,19830227,77.38530267289269,28.491229507949328,21.176605392288376,85.07229301257011,3.2142066047305153,0.4840684224179376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_02_28,19830228,79.0542989039159,29.07090697096381,21.91779164604215,83.22378880986363,3.339660420959249,0.5646966723077026,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_01,19830301,79.35692353300996,29.45364615332076,21.784905507014347,84.29231586386432,3.374135775443835,0.5345571425371555,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_02,19830302,77.68777136051612,27.859372058630864,22.005256806537783,90.02962521842984,3.209571654106671,0.32493276465615945,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_03,19830303,79.30320127717742,29.840743257012562,21.366990644853193,83.44618325705056,3.3877335703853286,0.5655967396694225,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_04,19830304,77.10834944728529,28.364235336527283,20.90701676812364,89.23497791779347,3.1793317428001995,0.34708926540154683,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_05,19830305,78.82341780330673,29.6542784233233,21.13565622406565,85.5474844013815,3.347042516037658,0.48831200042923734,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_06,19830306,76.09380396469172,26.997909028888188,21.16744024674971,90.53424550150777,3.0504762384044386,0.29334386773816834,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_07,19830307,75.90314989474231,27.502969371530163,20.471221015566872,90.10788047706689,3.0513081498198455,0.306283074093389,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_08,19830308,76.9573240454817,28.758329328599867,20.428951563852614,86.18478597564138,3.188239749971327,0.4450379779814801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_09,19830309,78.08805067460615,28.902325151604174,21.312641779581703,80.71221401228574,3.2722015599191407,0.6358089718844866,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_10,19830310,78.4548088045784,29.059564255096102,21.474129743191785,82.1731960310604,3.302934977597806,0.59299269089332,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_11,19830311,78.85330264472262,28.303882487090952,22.310467136648548,88.48148013383914,3.2838301440298343,0.3829672507423184,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_12,19830312,77.02996563474775,27.891274008558785,21.291579878810563,89.45399444356507,3.15646088603652,0.3379545963127098,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_13,19830313,77.25767153785344,28.471471800472273,20.973742090302075,88.59378943251166,3.1968050806513637,0.3699075613484714,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_14,19830314,78.13915325346447,29.35902200077043,20.671888197734678,88.4028335124145,3.2765141520308045,0.38478646026207847,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_15,19830315,76.08488847222522,26.750830444224153,21.39286878257444,91.02519170181219,3.042347569168706,0.2779805394974384,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_16,19830316,78.87765614715688,28.96231592618502,21.708612337217225,87.73593248639789,3.310350989247416,0.4109622629243376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_17,19830317,80.10223022572724,30.0531180315402,21.880241456922597,83.95495119199649,3.4542941523122264,0.5588398306142716,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_18,19830318,78.58839561825707,29.094523384457545,21.472112487960647,85.130370311248,3.3069378421420144,0.4962563592217345,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_19,19830319,77.36197449960115,28.554116294497536,20.948136074639066,90.73819928291516,3.2037396649301275,0.30120187361925954,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_20,19830320,78.82636182736128,28.882631085294506,21.836259080376816,84.92819088107939,3.3112264151101587,0.5037041910183735,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_21,19830321,76.35586670816163,27.044406660310514,21.40023412459936,90.45441654750279,3.0734477104284825,0.2978552532938374,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_22,19830322,76.14830475412445,28.021899827670705,20.213980622343964,90.01701265551668,3.0888997678791648,0.31264740717170875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_23,19830323,79.36476314111506,29.627247730017583,21.627796187068952,83.745118137681,3.382439886693989,0.5543436815232148,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_24,19830324,79.35039391709772,29.80852497366322,21.42131057851044,84.1557131756793,3.3880559070643055,0.541635411453771,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_25,19830325,77.41208757672992,28.970642215603004,20.65827684088068,87.77725521548763,3.229952267238072,0.39968310187369477,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_26,19830326,77.71503205351777,29.136847296913903,20.85958680652437,85.88937928475741,3.264354532891577,0.46507229576835696,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_27,19830327,77.73665660816235,28.574340219462748,21.464058621025785,85.12226146656077,3.246343877289321,0.48755273397588905,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_28,19830328,78.88929449507606,28.570404339186002,22.140960504720503,86.7228728353759,3.3001065367744085,0.44299609697127085,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_29,19830329,74.00080457973831,26.119782716800007,19.744869721241486,93.98744031186506,2.8539615847688897,0.17544736437526812,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_30,19830330,79.00684574672154,29.555769972748813,21.34425699841845,83.81485049628515,3.351874598653325,0.5477368129697038,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_03_31,19830331,78.53289638421475,28.739807813595505,21.723997123075492,86.83911842653603,3.285756183631254,0.43706372664088294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_01,19830401,79.29392969040644,29.233495670360522,21.86386990809179,86.01659264756645,3.3546641632750793,0.4742139818576666,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_02,19830402,78.50376506428142,28.816968666328176,21.713210801065188,83.73978832091167,3.293897758036743,0.540315534605648,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_03,19830403,78.31721954904634,28.94618347363594,21.40579838455815,83.58753536909055,3.28455236193898,0.5438143701562078,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_04,19830404,78.70462396642665,29.378748408167354,21.286218056311977,82.57794136354775,3.326318985376603,0.5848151230331743,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_05,19830405,78.27926012535235,29.04178873697917,21.219003202277662,85.33958633478744,3.2809874993977526,0.48551015899731564,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_06,19830406,76.69280189821572,28.146740951817552,20.67140702886896,89.77232374813094,3.1371646233094044,0.3259055252859007,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_07,19830407,74.9539302504543,27.21711174821679,19.760040870079628,89.80971188946958,2.9687243660727702,0.30710588542969675,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_08,19830408,75.1214619171925,27.46376981490698,19.73203915466756,88.14551429608802,2.9930664121886315,0.35928289603182684,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_09,19830409,76.38997457315635,27.94502936003409,20.65921761090065,85.48761128855276,3.113811596845969,0.4565587235348565,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_10,19830410,77.63238357711624,28.88953346559853,21.013897640801176,86.11236063639322,3.24751540854737,0.4555799700729139,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_11,19830411,76.60605864472441,28.367774648980777,20.438765487391432,86.54789186135316,3.144415733141777,0.4276808409682124,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_12,19830412,77.55203272222164,28.500224613008047,21.25374754182585,88.70347380026793,3.221541161065573,0.36897314604603765,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_13,19830413,76.39196539798499,27.758353558215468,20.725144138266316,90.42810388362452,3.0982930406982647,0.3015200225261105,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_14,19830414,79.66587687062693,29.793544301183232,21.641134876907962,86.0832503042815,3.4037158978291044,0.47875553440480006,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_15,19830415,79.19674447866586,28.827744871705445,22.154687615977974,86.64185864235456,3.330991572076148,0.45030749040645557,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_16,19830416,78.84079166733738,29.885262499798785,20.77325709835513,86.71624878823975,3.3473557290576754,0.4495452583491147,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_17,19830417,80.18132086114568,29.522141753535568,22.50276882045872,83.13318709488755,3.4411083656352957,0.5853322219280969,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_18,19830418,77.48193538232601,28.289074712620554,21.442599928859387,86.61729841965895,3.21232235737336,0.4345964097278022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_19,19830419,77.71503250066178,27.942432836735208,22.031468045580517,86.79574126638337,3.220973551928342,0.4302967413441166,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_20,19830420,77.02358885824462,27.37061134450165,21.80191421508789,89.59803039774353,3.14005680223961,0.3312905359290022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_21,19830421,77.31026877937735,27.78729398259313,21.758472666198955,86.78804248069233,3.1819072826441395,0.42535817508514107,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_22,19830422,77.61155398861392,28.665493416698865,21.194933126260945,86.95542966402495,3.235721617827922,0.42697556289561067,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_23,19830423,76.69444654974747,27.922002624679397,20.879512318761357,90.51101746052613,3.128004355308337,0.30195088411643833,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_24,19830424,76.58858221703834,26.803798598684235,21.891829955272186,90.26459014110075,3.0874737994574804,0.30542758101727063,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_25,19830425,77.75039642110413,28.2332704495161,21.750089198241742,87.92006347991608,3.2305387699560373,0.3950880321063402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_26,19830426,78.37316478128398,29.324994314284552,21.094797777168917,83.04610138498383,3.304765333622804,0.564985575911763,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_27,19830427,78.40670049758185,28.961333676572245,21.492646863609007,83.23799013130832,3.292979298057137,0.5563745266133613,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_28,19830428,80.2526340135288,30.066278464628226,22.09669941772908,81.44766391851964,3.4735973195715264,0.6492889357573821,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_29,19830429,78.67696791428786,29.570531649467274,21.044354784619674,83.59542665027436,3.3302678773691365,0.5515071573929909,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_04_30,19830430,76.84054448054388,27.805444109570853,21.224438831483056,87.54496781904619,3.1416470978286246,0.39598314829798403,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_01,19830501,79.35494036552234,29.06115822564988,22.19106818118812,83.16098089532538,3.3611283424573064,0.5711834069355067,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_02,19830502,79.443845141065,29.523090264736076,21.830581113095686,82.85755299997854,3.386391778568645,0.5855161773634481,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_03,19830503,79.53006587884364,29.614135651361373,21.85676916352995,81.83458497323396,3.399370193481445,0.6225102001275772,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_04,19830504,78.99115616235979,28.618895890511872,22.22354320903401,85.43712224715796,3.312667541888171,0.4878423915350394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_05,19830505,79.92478719299093,29.55612960228553,22.232161329779434,83.03461392021879,3.4229613931187783,0.5858697191481188,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_06,19830506,77.45447470416953,28.658292393107992,21.032569976080033,87.08975096761962,3.2225877793280633,0.42130221164488535,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_07,19830507,77.41517200400105,27.45808729933295,22.16281221550463,88.23074824294764,3.178969515112294,0.3794283827036729,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_08,19830508,79.22882440587978,28.654579686594534,22.38366966806489,86.28060373718485,3.329713876430805,0.4617013570480731,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_09,19830509,77.09897127256289,27.301972776978882,21.966925135462276,88.93057821085166,3.1461771329243975,0.35325094694510484,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_10,19830510,77.72523453820756,28.37252036992447,21.578037178123388,88.16843780405792,3.232397129247477,0.3870924649548618,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_11,19830511,78.95702630346948,28.539920366727394,22.332469856346044,83.3647727547111,3.3127279849279496,0.5563237615775712,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_12,19830512,76.99464145422856,27.61340331332588,21.57703249445765,87.64589677188859,3.14856291166592,0.393986076880724,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_13,19830513,79.14762847676819,29.2438113174159,21.751796561719736,84.9520521618071,3.3469820336981138,0.5088115915274009,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_14,19830514,77.55206133943774,28.24441073491023,21.539870370438685,87.48582422165644,3.2151020289340737,0.40729542016546366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_15,19830515,76.92667682354268,27.978233533027847,21.133780832255717,87.90766783773681,3.1536443058824366,0.38605117683227247,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_16,19830516,77.19842397948324,27.966605888618215,21.441241477435327,87.5748045924819,3.176529066903251,0.3998401776884065,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_17,19830517,78.94563969762335,28.900710298028184,21.895297536046513,85.62266266651642,3.318217239973746,0.4819382670925651,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_18,19830518,79.88198955941112,29.701663621616017,22.030094670725394,83.82166561364254,3.4237507027147456,0.5587524189835502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_19,19830519,78.94873759510753,28.770330645662526,22.035869849907176,85.29225577888907,3.314656057637253,0.4925996286746783,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_20,19830520,77.23726366203783,28.090348268166565,21.356893308870085,87.64347445309818,3.1836349160679966,0.3985423152590846,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_21,19830521,78.46438288426661,28.701038332649205,21.69360223707262,86.55762864556503,3.2791298151889565,0.4458312388413992,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_22,19830522,77.46958808759193,27.914763223557248,21.807182472704092,86.48301607348544,3.1996909323192777,0.4372528801798384,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_23,19830523,79.0686295617631,28.952392221807123,22.061820173438218,82.95754853971712,3.3375964679997487,0.5733601352670691,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_24,19830524,77.48317064557757,28.060592469714933,21.734031775058845,84.13821377597012,3.2099954566676105,0.5138561769282862,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_25,19830525,77.34334410503234,27.71121101239662,21.856706053346066,87.30478640266391,3.1815931762094465,0.40907775515165085,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_26,19830526,78.43052659366593,28.54905746795319,21.791751484294515,86.98065233055925,3.269778828044514,0.4310151009987563,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_27,19830527,78.17121753063832,28.314450295416865,21.88065804142655,84.08908282269489,3.250077139326941,0.5217929223736564,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_28,19830528,75.53884577489161,26.384757464621966,21.23528762090774,88.84700573931684,2.992357330007868,0.33848481125884006,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_29,19830529,76.44571087735913,27.539043077182424,21.0612176888155,88.0196302644499,3.1002488319690413,0.37656457438355406,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_30,19830530,76.18083266373519,28.05247026660067,20.218703007960055,89.98185657319569,3.0930521942320324,0.3150427166795556,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_05_31,19830531,79.56732921111278,29.3012884580172,22.11436490348844,84.38708048949748,3.382920507982974,0.5331930286718375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_06_01,19830601,78.48522365136898,28.820562453497022,21.581710689670437,87.09340010981856,3.28385072575384,0.42864411130492946,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_06_02,19830602,78.15428642300895,29.184997355981626,20.97134374960875,84.5047856984121,3.278895379859449,0.5129442898345081,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_06_03,19830603,77.48488021682907,28.76665540143247,20.901091048132372,89.3134032308837,3.224586204731421,0.3491906636145526,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_06_04,19830604,77.9099365905091,29.498265409644272,20.724799138722403,85.06992446284592,3.2968703538943567,0.4965198978836283,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_06_05,19830605,77.21165566915994,29.155922781416788,20.339590904040215,84.61267788506252,3.22751332115341,0.5008356410723466,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_06_06,19830606,77.10938936450107,28.739723009940903,20.631160715124107,85.27246711367653,3.200844900948661,0.47531079121561715,"{""type"":""MultiPoint"",""coordinates"":[]}"
1983_06_07,19830607,74.70104371235047,28.331622392703327,18.56784967974429,82.1719426305303,3.0076835181686903,0.540138609461732,"{""type"":""MultiPoint"",""coordinates"":[]}"
